time,lat,lon,z,oxy
1911-06-14 12:00:00.000000000,30.933332,-27.933332,0.0,221.7713
1911-06-14 12:00:00.000000000,30.933332,-27.933332,0.0,231.7924
1911-06-14 12:00:00.000000000,30.933332,-27.933332,0.0,231.35669
1911-06-14 12:00:00.000000000,30.933332,-27.933332,0.0,205.2147
1911-06-14 12:00:00.000000000,30.933332,-27.933332,0.0,199.5506
1911-06-14 12:00:00.000000000,30.933332,-27.933332,0.0,190.4009
1911-06-14 12:00:00.000000000,30.933332,-27.933332,0.0,181.6869
1911-06-14 12:00:00.000000000,30.933332,-27.933332,0.0,172.1015
1911-06-14 12:00:00.000000000,30.933332,-27.933332,2.5,185.60822
1911-06-14 12:00:00.000000000,30.933332,-27.933332,10.0,231.7924
1911-06-14 12:00:00.000000000,30.933332,-27.933332,0.0,228.3068
1911-06-16 12:00:00.000000000,27.766666,-27.6,2.5,217.85
1911-06-16 12:00:00.000000000,27.766666,-27.6,5.0,221.7713
1911-06-16 12:00:00.000000000,27.766666,-27.6,7.5,223.5141
1911-06-16 12:00:00.000000000,27.766666,-27.6,0.0,225.2569
1911-06-16 12:00:00.000000000,27.766666,-27.6,2.5,201.2934
1911-06-16 12:00:00.000000000,27.766666,-27.6,5.0,191.2723
1911-06-16 12:00:00.000000000,27.766666,-27.6,8.0,174.71571
1911-06-16 12:00:00.000000000,27.766666,-27.6,0.0,154.6735
1911-06-16 12:00:00.000000000,27.766666,-27.6,10.0,158.1591
1911-06-16 12:00:00.000000000,27.766666,-27.6,20.0,197.8078
1911-06-16 12:00:00.000000000,27.766666,-27.6,30.0,233.97089
1911-06-16 12:00:00.000000000,27.766666,-27.6,0.0,239.1993
1911-06-19 12:00:00.000000000,24.466667,-30.45,5.0,218.7214
1911-06-19 12:00:00.000000000,24.466667,-30.45,10.0,218.7214
1911-06-19 12:00:00.000000000,24.466667,-30.45,15.0,220.8999
1911-06-19 12:00:00.000000000,24.466667,-30.45,0.0,223.5141
1911-06-19 12:00:00.000000000,24.466667,-30.45,10.0,226.1283
1911-06-19 12:00:00.000000000,24.466667,-30.45,20.0,222.6427
1911-06-19 12:00:00.000000000,24.466667,-30.45,30.0,200.422
1911-06-19 12:00:00.000000000,24.466667,-30.45,0.0,199.98631
1911-06-19 12:00:00.000000000,24.466667,-30.45,0.0,185.60822
1911-06-19 12:00:00.000000000,24.466667,-30.45,0.0,154.2378
1911-06-19 12:00:00.000000000,24.466667,-30.45,10.0,142.0382
1911-06-19 12:00:00.000000000,24.466667,-30.45,20.0,158.1591
1911-06-19 12:00:00.000000000,24.466667,-30.45,30.0,211.3145
1911-06-21 12:00:00.000000000,24.966667,-33.583332,50.0,216.97859
1911-06-21 12:00:00.000000000,24.966667,-33.583332,60.0,212.6216
1911-06-21 12:00:00.000000000,24.966667,-33.583332,70.0,196.065
1911-06-21 12:00:00.000000000,24.966667,-33.583332,80.0,173.4086
1911-06-21 12:00:00.000000000,24.966667,-33.583332,100.0,141.6025
1911-06-21 12:00:00.000000000,24.966667,-33.583332,0.0,152.0593
1911-06-21 12:00:00.000000000,24.966667,-33.583332,0.0,207.8289
1911-06-21 12:00:00.000000000,24.966667,-33.583332,0.0,228.7425
1911-06-21 12:00:00.000000000,24.966667,-33.583332,0.0,235.71368
1911-06-23 12:00:00.000000000,24.983334,-36.633335,0.0,213.0573
1911-06-23 12:00:00.000000000,24.983334,-36.633335,0.0,212.6216
1911-06-23 12:00:00.000000000,24.983334,-36.633335,18.0,207.8289
1911-06-23 12:00:00.000000000,24.983334,-36.633335,36.0,215.6715
1911-06-23 12:00:00.000000000,24.983334,-36.633335,91.0,216.5429
1911-06-23 12:00:00.000000000,24.983334,-36.633335,0.0,194.3222
1911-06-23 12:00:00.000000000,24.983334,-36.633335,18.0,169.0516
1911-06-23 12:00:00.000000000,24.983334,-36.633335,36.0,168.61589
1911-06-23 12:00:00.000000000,24.983334,-36.633335,51.0,145.08809
1911-06-23 12:00:00.000000000,24.983334,-36.633335,0.0,148.138
1911-06-23 12:00:00.000000000,24.983334,-36.633335,18.0,170.7944
1911-06-23 12:00:00.000000000,24.983334,-36.633335,36.0,208.2646
1911-06-26 13:00:00.001716736,25.0,-42.333332,73.0,212.1859
1911-06-26 13:00:00.001716736,25.0,-42.333332,110.0,200.85771
1911-06-26 13:00:00.001716736,25.0,-42.333332,0.0,213.0573
1911-06-26 13:00:00.001716736,25.0,-42.333332,18.0,192.5794
1911-06-26 13:00:00.001716736,25.0,-42.333332,36.0,177.32991
1911-06-26 13:00:00.001716736,25.0,-42.333332,55.0,147.2666
1911-06-26 13:00:00.001716736,25.0,-42.333332,73.0,151.6236
1911-06-26 13:00:00.001716736,25.0,-42.333332,0.0,206.0861
1911-06-26 13:00:00.001716736,25.0,-42.333332,32.0,229.1782
1911-06-26 13:00:00.001716736,25.0,-42.333332,0.0,232.22809
1911-06-28 13:00:00.001716736,24.983334,-44.966667,36.0,207.8289
1911-06-28 13:00:00.001716736,24.983334,-44.966667,55.0,207.3932
1911-06-28 13:00:00.001716736,24.983334,-44.966667,73.0,218.7214
1911-06-28 13:00:00.001716736,24.983334,-44.966667,110.0,222.6427
1911-06-28 13:00:00.001716736,24.983334,-44.966667,0.0,219.5928
1911-06-28 13:00:00.001716736,24.983334,-44.966667,18.0,194.75789
1911-06-28 13:00:00.001716736,24.983334,-44.966667,64.0,182.5583
1911-06-28 13:00:00.001716736,24.983334,-44.966667,0.0,166.8731
1911-06-28 13:00:00.001716736,24.983334,-44.966667,18.0,145.95949
1911-06-28 13:00:00.001716736,24.983334,-44.966667,49.0,159.4662
1911-06-28 13:00:00.001716736,24.983334,-44.966667,0.0,218.2857
1911-06-28 13:00:00.001716736,24.983334,-44.966667,2.5,239.1993
1911-06-30 13:00:00.001716736,22.433332,-45.0,5.0,206.52179
1911-06-30 13:00:00.001716736,22.433332,-45.0,10.0,210.0074
1911-06-30 13:00:00.001716736,22.433332,-45.0,0.0,210.4431
1911-06-30 13:00:00.001716736,22.433332,-45.0,2.5,186.47961
1911-06-30 13:00:00.001716736,22.433332,-45.0,5.0,161.209
1911-06-30 13:00:00.001716736,22.433332,-45.0,7.5,145.08809
1911-06-30 13:00:00.001716736,22.433332,-45.0,0.0,133.3242
1911-06-30 13:00:00.001716736,22.433332,-45.0,2.5,150.3165
1911-06-30 13:00:00.001716736,22.433332,-45.0,5.0,216.5429
1911-07-03 12:00:00.000000000,17.366667,-45.166668,5.0,204.77899
1911-07-03 12:00:00.000000000,17.366667,-45.166668,10.0,199.5506
1911-07-03 12:00:00.000000000,17.366667,-45.166668,20.0,199.5506
1911-07-03 12:00:00.000000000,17.366667,-45.166668,30.0,206.52179
1911-07-03 12:00:00.000000000,17.366667,-45.166668,40.0,199.98631
1911-07-03 12:00:00.000000000,17.366667,-45.166668,50.0,179.9441
1911-07-03 12:00:00.000000000,17.366667,-45.166668,0.0,150.7522
1911-07-03 12:00:00.000000000,17.366667,-45.166668,5.0,89.754196
1911-07-03 12:00:00.000000000,17.366667,-45.166668,10.0,104.568
1911-07-03 12:00:00.000000000,17.366667,-45.166668,15.0,115.0248
1911-07-03 12:00:00.000000000,17.366667,-45.166668,10.0,187.35101
1911-07-05 12:00:00.000000000,12.783334,-45.366665,0.0,206.52179
1911-07-05 12:00:00.000000000,12.783334,-45.366665,0.0,198.6792
1911-07-05 12:00:00.000000000,12.783334,-45.366665,0.0,197.8078
1911-07-05 12:00:00.000000000,12.783334,-45.366665,0.0,130.70999
1911-07-05 12:00:00.000000000,12.783334,-45.366665,0.0,102.389496
1911-07-05 12:00:00.000000000,12.783334,-45.366665,0.0,98.0325
1911-07-05 12:00:00.000000000,12.783334,-45.366665,0.0,99.7753
1911-07-05 12:00:00.000000000,12.783334,-45.366665,0.0,110.2321
1911-07-05 12:00:00.000000000,12.783334,-45.366665,18.0,124.61019
1911-07-05 12:00:00.000000000,12.783334,-45.366665,36.0,197.8078
1911-07-07 13:00:00.001716736,9.583333,-43.9,0.0,205.2147
1911-07-07 13:00:00.001716736,9.583333,-43.9,2.5,196.9364
1911-07-07 13:00:00.001716736,9.583333,-43.9,5.0,142.0382
1911-07-07 13:00:00.001716736,9.583333,-43.9,10.0,136.3741
1911-07-07 13:00:00.001716736,9.583333,-43.9,0.0,111.5392
1911-07-07 13:00:00.001716736,9.583333,-43.9,10.0,116.7676
1911-07-07 13:00:00.001716736,9.583333,-43.9,20.0,125.04589
1911-07-07 13:00:00.001716736,9.583333,-43.9,30.0,80.6045
1911-07-07 13:00:00.001716736,9.583333,-43.9,0.0,133.7599
1911-07-07 13:00:00.001716736,9.583333,-43.9,2.5,212.6216
1911-07-07 13:00:00.001716736,9.583333,-43.9,5.0,251.83461
1911-07-10 12:00:00.000000000,7.5,-39.266666,0.0,201.72911
1911-07-10 12:00:00.000000000,7.5,-39.266666,0.0,201.72911
1911-07-10 12:00:00.000000000,7.5,-39.266666,2.5,200.85771
1911-07-10 12:00:00.000000000,7.5,-39.266666,5.0,135.067
1911-07-10 12:00:00.000000000,7.5,-39.266666,8.0,120.688896
1911-07-10 12:00:00.000000000,7.5,-39.266666,0.0,123.73879
1911-07-10 12:00:00.000000000,7.5,-39.266666,5.0,124.61019
1911-07-10 12:00:00.000000000,7.5,-39.266666,10.0,108.489296
1911-07-10 12:00:00.000000000,7.5,-39.266666,15.0,132.4528
1911-07-10 12:00:00.000000000,7.5,-39.266666,0.0,140.7311
1911-07-10 12:00:00.000000000,7.5,-39.266666,0.0,190.4009
1911-07-10 12:00:00.000000000,7.5,-39.266666,10.0,225.2569
1911-07-14 12:00:00.000000000,6.75,-33.416668,20.0,203.47191
1911-07-14 12:00:00.000000000,6.75,-33.416668,30.0,203.0362
1911-07-14 12:00:00.000000000,6.75,-33.416668,0.0,201.72911
1911-07-14 12:00:00.000000000,6.75,-33.416668,0.0,178.637
1911-07-14 12:00:00.000000000,6.75,-33.416668,0.0,149.8808
1911-07-14 12:00:00.000000000,6.75,-33.416668,0.0,124.17449
1911-07-14 12:00:00.000000000,6.75,-33.416668,0.0,108.925
1911-07-14 12:00:00.000000000,6.75,-33.416668,0.0,97.5968
1911-07-14 12:00:00.000000000,6.75,-33.416668,18.0,129.4029
1911-07-14 12:00:00.000000000,6.75,-33.416668,36.0,145.52379
1911-07-17 12:00:00.000000000,5.133333,-28.05,57.0,202.60051
1911-07-17 12:00:00.000000000,5.133333,-28.05,0.0,200.85771
1911-07-17 12:00:00.000000000,5.133333,-28.05,18.0,199.98631
1911-07-17 12:00:00.000000000,5.133333,-28.05,36.0,155.98059
1911-07-17 12:00:00.000000000,5.133333,-28.05,91.0,121.124596
1911-07-17 12:00:00.000000000,5.133333,-28.05,128.0,135.5027
1911-07-17 12:00:00.000000000,5.133333,-28.05,179.0,102.825195
1911-07-19 09:59:59.999141888,2.6666667,-28.116667,36.0,205.2147
1911-07-19 09:59:59.999141888,2.6666667,-28.116667,55.0,201.2934
1911-07-19 09:59:59.999141888,2.6666667,-28.116667,77.0,200.422
1911-07-19 09:59:59.999141888,2.6666667,-28.116667,0.0,162.0804
1911-07-19 09:59:59.999141888,2.6666667,-28.116667,18.0,106.3108
1911-07-19 09:59:59.999141888,2.6666667,-28.116667,36.0,123.30309
1911-07-19 09:59:59.999141888,2.6666667,-28.116667,55.0,95.418304
1911-07-19 09:59:59.999141888,2.6666667,-28.116667,124.0,144.65239
1911-07-19 09:59:59.999141888,2.6666667,-28.116667,0.0,161.6447
1911-07-19 09:59:59.999141888,2.6666667,-28.116667,18.0,223.9498
1911-07-22 12:00:00.000000000,-1.8333333,-30.433332,36.0,204.77899
1911-07-22 12:00:00.000000000,-1.8333333,-30.433332,55.0,202.60051
1911-07-22 12:00:00.000000000,-1.8333333,-30.433332,0.0,194.3222
1911-07-22 12:00:00.000000000,-1.8333333,-30.433332,18.0,129.8386
1911-07-22 12:00:00.000000000,-1.8333333,-30.433332,36.0,126.788704
1911-07-22 12:00:00.000000000,-1.8333333,-30.433332,55.0,112.8463
1911-07-22 12:00:00.000000000,-1.8333333,-30.433332,88.0,124.61019
1911-07-22 12:00:00.000000000,-1.8333333,-30.433332,0.0,168.61589
1911-07-22 12:00:00.000000000,-1.8333333,-30.433332,18.0,159.0305
1911-07-22 12:00:00.000000000,-1.8333333,-30.433332,31.0,169.4873
1911-07-22 12:00:00.000000000,-1.8333333,-30.433332,0.0,225.6926
1911-07-24 09:59:59.999141888,-5.133333,-32.316666,18.0,203.9076
1911-07-24 09:59:59.999141888,-5.133333,-32.316666,33.0,201.2934
1911-07-24 09:59:59.999141888,-5.133333,-32.316666,0.0,193.01509
1911-07-24 09:59:59.999141888,-5.133333,-32.316666,2.5,96.2897
1911-07-24 09:59:59.999141888,-5.133333,-32.316666,5.0,77.1189
1911-07-24 09:59:59.999141888,-5.133333,-32.316666,10.0,107.6179
1911-07-24 09:59:59.999141888,-5.133333,-32.316666,0.0,152.0593
1911-07-24 09:59:59.999141888,-5.133333,-32.316666,10.0,91.496994
1911-07-24 09:59:59.999141888,-5.133333,-32.316666,20.0,230.0496
1911-07-24 09:59:59.999141888,-5.133333,-32.316666,30.0,252.70601
1911-08-03 12:00:00.000000000,-7.7166667,-34.016666,2.5,206.52179
1911-08-03 12:00:00.000000000,-7.7166667,-34.016666,5.0,200.422
1911-08-03 12:00:00.000000000,-7.7166667,-34.016666,7.5,200.422
1911-08-03 12:00:00.000000000,-7.7166667,-34.016666,0.0,194.75789
1911-08-03 12:00:00.000000000,-7.7166667,-34.016666,2.5,196.065
1911-08-03 12:00:00.000000000,-7.7166667,-34.016666,5.0,190.4009
1911-08-03 12:00:00.000000000,-7.7166667,-34.016666,8.0,166.8731
1911-08-03 12:00:00.000000000,-7.7166667,-34.016666,0.0,173.4086
1911-08-03 12:00:00.000000000,-7.7166667,-34.016666,5.0,184.3011
1911-08-03 12:00:00.000000000,-7.7166667,-34.016666,10.0,170.7944
1911-08-03 12:00:00.000000000,-7.7166667,-34.016666,15.0,177.32991
1911-08-03 12:00:00.000000000,-7.7166667,-34.016666,0.0,209.136
1911-08-03 12:00:00.000000000,-7.7166667,-34.016666,0.0,252.2703
1911-08-03 13:00:00.001716736,60.033333,23.533333,10.0,233.97089
1911-08-03 13:00:00.001716736,60.033333,23.533333,20.0,190.83661
1911-08-03 16:00:00.001716736,60.1,23.566668,30.0,260.11288
1911-08-03 16:00:00.001716736,60.1,23.566668,40.0,169.0516
1911-08-03 16:59:59.998283264,60.066666,23.533333,80.0,179.50839
1911-08-03 16:59:59.998283264,60.066666,23.533333,100.0,186.9153
1911-08-03 18:00:00.000000000,60.033333,23.5,10.0,183.4297
1911-08-03 19:00:00.001716736,60.016666,23.5,20.0,267.9555
1911-08-03 19:00:00.001716736,60.016666,23.5,40.0,226.9997
1911-08-04 08:00:00.000858112,59.95,23.4,80.0,250.96321
1911-08-04 08:00:00.000858112,59.95,23.4,100.0,308.4756
1911-08-04 08:00:00.000858112,59.933334,23.366667,0.0,271.4411
1911-08-04 09:59:59.999141888,59.366665,23.266666,0.0,294.0975
1911-08-04 09:59:59.999141888,59.366665,23.266666,0.0,309.347
1911-08-04 13:00:00.001716736,-8.7,-34.316666,0.0,203.47191
1911-08-04 13:00:00.001716736,-8.7,-34.316666,0.0,200.422
1911-08-04 13:00:00.001716736,-8.7,-34.316666,18.0,200.422
1911-08-04 13:00:00.001716736,-8.7,-34.316666,36.0,169.923
1911-08-04 13:00:00.001716736,-8.7,-34.316666,58.0,169.0516
1911-08-04 13:00:00.001716736,-8.7,-34.316666,0.0,140.2954
1911-08-04 13:00:00.001716736,-8.7,-34.316666,18.0,171.6658
1911-08-05 12:00:00.000000000,-9.25,-34.0,51.0,201.72911
1911-08-05 12:00:00.000000000,-9.25,-34.0,0.0,201.72911
1911-08-05 12:00:00.000000000,-9.25,-34.0,9.0,203.9076
1911-08-05 12:00:00.000000000,-9.25,-34.0,20.0,178.20131
1911-08-05 12:00:00.000000000,-9.25,-34.0,0.0,155.98059
1911-08-05 12:00:00.000000000,-9.25,-34.0,18.0,95.854004
1911-08-05 12:00:00.000000000,-9.25,-34.0,36.0,157.28769
1911-08-05 12:00:00.000000000,-9.25,-34.0,51.0,141.1668
1911-08-05 12:00:00.000000000,-9.25,-34.0,0.0,156.85199
1911-08-05 12:00:00.000000000,-9.25,-34.0,18.0,175.1514
1911-08-05 12:00:00.000000000,-9.25,-34.0,36.0,180.37979
1911-08-05 12:00:00.000000000,-9.25,-34.0,58.0,202.60051
1911-08-05 12:00:00.000000000,-9.25,-34.0,0.0,240.94211
1911-08-05 12:00:00.000000000,-9.25,-34.0,18.0,202.1648
1911-08-07 13:00:00.001716736,-12.433333,-33.683334,36.0,208.2646
1911-08-07 13:00:00.001716736,-12.433333,-33.683334,55.0,202.60051
1911-08-07 13:00:00.001716736,-12.433333,-33.683334,73.0,202.1648
1911-08-07 13:00:00.001716736,-12.433333,-33.683334,91.0,209.136
1911-08-07 13:00:00.001716736,-12.433333,-33.683334,0.0,201.72911
1911-08-07 13:00:00.001716736,-12.433333,-33.683334,18.0,183.86539
1911-08-07 13:00:00.001716736,-12.433333,-33.683334,36.0,130.27429
1911-08-07 13:00:00.001716736,-12.433333,-33.683334,55.0,142.90959
1911-08-07 13:00:00.001716736,-12.433333,-33.683334,95.0,159.0305
1911-08-07 13:00:00.001716736,-12.433333,-33.683334,0.0,180.37979
1911-08-07 13:00:00.001716736,-12.433333,-33.683334,18.0,175.1514
1911-08-07 13:00:00.001716736,-12.433333,-33.683334,55.0,226.1283
1911-08-09 12:00:00.000000000,-15.4,-34.333332,104.0,209.136
1911-08-09 12:00:00.000000000,-15.4,-34.333332,0.0,204.3433
1911-08-09 12:00:00.000000000,-15.4,-34.333332,18.0,204.77899
1911-08-09 12:00:00.000000000,-15.4,-34.333332,36.0,193.01509
1911-08-09 12:00:00.000000000,-15.4,-34.333332,55.0,159.0305
1911-08-09 12:00:00.000000000,-15.4,-34.333332,91.0,160.7733
1911-08-09 12:00:00.000000000,-15.4,-34.333332,124.0,208.2646
1911-08-09 12:00:00.000000000,-15.4,-34.333332,0.0,197.8078
1911-08-09 12:00:00.000000000,-15.4,-34.333332,2.5,186.9153
1911-08-09 12:00:00.000000000,-15.4,-34.333332,5.0,225.2569
1911-08-09 12:00:00.000000000,-15.4,-34.333332,10.0,248.7847
1911-08-11 11:00:00.000858112,-18.283333,-34.15,20.0,220.8999
1911-08-11 11:00:00.000858112,-18.283333,-34.15,30.0,207.3932
1911-08-11 11:00:00.000858112,-18.283333,-34.15,0.0,206.9575
1911-08-11 11:00:00.000858112,-18.283333,-34.15,2.5,209.136
1911-08-11 11:00:00.000858112,-18.283333,-34.15,5.0,212.6216
1911-08-11 11:00:00.000858112,-18.283333,-34.15,7.5,203.0362
1911-08-11 11:00:00.000858112,-18.283333,-34.15,0.0,194.3222
1911-08-11 11:00:00.000858112,-18.283333,-34.15,0.0,163.8232
1911-08-11 11:00:00.000858112,-18.283333,-34.15,2.5,178.637
1911-08-11 11:00:00.000858112,-18.283333,-34.15,5.0,191.2723
1911-08-11 11:00:00.000858112,-18.283333,-34.15,8.0,189.96521
1911-08-15 12:00:00.000000000,-21.683332,-37.433334,10.0,212.6216
1911-08-15 12:00:00.000000000,-21.683332,-37.433334,15.0,210.4431
1911-08-15 12:00:00.000000000,-21.683332,-37.433334,0.0,208.2646
1911-08-15 12:00:00.000000000,-21.683332,-37.433334,0.0,206.0861
1911-08-15 12:00:00.000000000,-21.683332,-37.433334,0.0,203.47191
1911-08-15 12:00:00.000000000,-21.683332,-37.433334,0.0,207.3932
1911-08-15 12:00:00.000000000,-21.683332,-37.433334,0.0,207.3932
1911-08-15 12:00:00.000000000,-21.683332,-37.433334,0.0,191.2723
1911-08-15 12:00:00.000000000,-21.683332,-37.433334,0.0,196.5007
1911-08-15 12:00:00.000000000,-21.683332,-37.433334,5.0,190.83661
1911-08-16 22:16:59.999885312,45.216667,13.117,0.0,182.99399
1911-08-16 22:16:59.999885312,45.216667,13.117,0.0,235.278
1911-08-17 05:30:00.000429056,44.466667,12.767,18.0,191.70801
1911-08-17 05:30:00.000429056,44.466667,12.767,50.0,252.70601
1911-08-17 05:30:00.000429056,44.466667,13.033,75.0,196.065
1911-08-17 05:30:00.000429056,44.466667,13.033,18.0,243.99199
1911-08-17 05:30:00.000429056,44.481667,12.533,36.0,196.065
1911-08-17 05:30:00.000429056,44.481667,12.533,18.0,243.99199
1911-08-17 12:00:00.000000000,-23.033333,-40.4,36.0,223.0784
1911-08-17 12:00:00.000000000,-23.033333,-40.4,55.0,214.8001
1911-08-17 12:00:00.000000000,-23.033333,-40.4,73.0,213.9287
1911-08-17 12:00:00.000000000,-23.033333,-40.4,91.0,205.65039
1911-08-17 12:00:00.000000000,-23.033333,-40.4,0.0,204.77899
1911-08-17 12:00:00.000000000,-23.033333,-40.4,18.0,209.136
1911-08-17 12:00:00.000000000,-23.033333,-40.4,55.0,196.5007
1911-08-17 12:00:00.000000000,-23.033333,-40.4,73.0,210.4431
1911-08-17 12:00:00.000000000,-23.033333,-40.4,0.0,204.3433
1911-08-17 12:00:00.000000000,-23.033333,-40.4,18.0,194.75789
1911-08-17 22:16:59.989585920,45.231667,12.8,0.0,203.0362
1911-08-17 22:16:59.989585920,45.181667,13.033,18.0,213.9287
1911-08-17 22:16:59.989585920,45.1,13.45,55.0,240.94211
1911-08-17 22:16:59.989585920,45.131668,13.267,55.0,241.8135
1911-08-17 22:16:59.989585920,45.266666,12.567,150.0,243.99199
1911-08-18 02:00:00.000214528,43.931667,14.2,82.0,270.5697
1911-08-18 02:00:00.000214528,44.0,14.417,10.0,265.3413
1911-08-18 03:00:00.000000000,43.85,14.0,2.5,265.3413
1911-08-18 04:59:59.999570944,43.766666,13.783,8.0,273.6196
1911-08-18 09:47:59.999828480,44.431667,13.7,5.0,200.422
1911-08-18 09:47:59.999828480,44.431667,13.7,50.0,248.34898
1911-08-18 09:47:59.999828480,44.431667,13.7,0.0,248.34898
1911-08-18 22:00:00.001716736,44.431667,14.167,5.0,204.77899
1911-08-18 22:00:00.001716736,44.431667,14.167,0.0,243.99199
1911-08-18 22:00:00.001716736,44.431667,14.167,0.0,252.70601
1911-08-18 22:00:00.001716736,44.431667,13.933,0.0,200.422
1911-08-18 22:00:00.001716736,44.431667,13.933,11.0,248.34898
1911-08-18 22:00:00.001716736,44.431667,13.933,0.0,248.34898
1911-08-18 22:00:00.001716736,44.5,14.75,5.0,217.85
1911-08-18 22:00:00.001716736,44.5,14.75,36.0,261.41998
1911-08-18 22:00:00.001716736,44.5,14.75,55.0,226.564
1911-08-18 22:00:00.001716736,44.416668,14.383,88.0,209.136
1911-08-18 22:00:00.001716736,44.416668,14.383,73.0,252.70601
1911-08-18 22:00:00.001716736,44.416668,14.383,0.0,252.70601
1911-08-18 00:00:00.000000000,43.767,13.783,22.0,273.6196
1911-08-18 00:00:00.000000000,43.85,14.0,0.0,265.3413
1911-08-19 12:00:00.000000000,-26.566668,-41.266666,18.0,223.0784
1911-08-19 12:00:00.000000000,-26.566668,-41.266666,36.0,221.3356
1911-08-19 12:00:00.000000000,-26.566668,-41.266666,55.0,217.85
1911-08-19 12:00:00.000000000,-26.566668,-41.266666,100.0,212.6216
1911-08-19 12:00:00.000000000,-26.566668,-41.266666,0.0,210.4431
1911-08-19 12:00:00.000000000,-26.566668,-41.266666,5.0,199.1149
1911-08-19 12:00:00.000000000,-26.566668,-41.266666,10.0,220.8999
1911-08-19 12:00:00.000000000,-26.566668,-41.266666,15.0,208.2646
1911-08-19 12:00:00.000000000,-26.566668,-41.266666,20.0,196.5007
1911-08-19 12:00:00.000000000,-26.566668,-41.266666,30.0,243.99199
1911-08-20 08:52:59.999542272,43.381668,15.783,40.0,213.493
1911-08-20 08:52:59.999542272,43.381668,15.783,200.0,261.41998
1911-08-20 08:52:59.999542272,43.381668,15.783,0.0,252.70601
1911-08-20 08:52:59.999542272,43.381668,15.783,20.0,226.564
1911-08-20 08:52:59.999542272,43.131668,15.5,45.0,209.136
1911-08-20 08:52:59.999542272,43.131668,15.5,18.0,243.99199
1911-08-20 08:52:59.999542272,43.131668,15.5,58.0,230.921
1911-08-20 08:52:59.999542272,43.131668,15.5,0.0,217.85
1911-08-20 08:52:59.999542272,43.25,15.633,9.0,209.136
1911-08-20 08:52:59.999542272,43.25,15.633,82.0,257.063
1911-08-20 08:52:59.999542272,43.25,15.633,5.0,230.921
1911-08-20 13:59:59.998283264,41.431667,17.067,0.0,226.9997
1911-08-20 22:00:00.001716736,42.916668,14.983,2.5,209.136
1911-08-20 22:00:00.001716736,42.916668,14.983,8.0,257.063
1911-08-20 22:00:00.001716736,42.916668,14.983,5.0,243.99199
1911-08-20 22:00:00.001716736,42.916668,14.983,10.0,226.564
1911-08-20 22:00:00.001716736,42.916668,14.983,15.0,204.77899
1911-08-20 22:00:00.001716736,43.05,15.117,0.0,204.77899
1911-08-20 22:00:00.001716736,43.05,15.117,0.0,252.70601
1911-08-20 22:00:00.001716736,43.05,15.117,15.0,239.635
1911-08-20 22:00:00.001716736,43.05,15.117,30.0,235.278
1911-08-20 22:00:00.001716736,43.05,15.117,45.0,213.493
1911-08-20 22:00:00.001716736,43.05,15.117,60.0,187.35101
1911-08-20 22:00:00.001716736,43.05,15.117,0.0,169.923
1911-08-20 22:00:00.001716736,42.781666,14.833,5.0,204.77899
1911-08-20 22:00:00.001716736,42.781666,14.833,15.0,248.34898
1911-08-20 22:00:00.001716736,42.781666,14.833,0.0,230.921
1911-08-20 22:00:00.001716736,42.781666,14.833,5.0,230.921
1911-08-20 00:00:00.000000000,41.433,17.067,30.0,226.9997
1911-08-21 00:00:00.000000000,42.381668,16.25,0.0,204.77899
1911-08-21 00:00:00.000000000,42.381668,16.25,0.0,235.278
1911-08-21 00:00:00.000000000,42.381668,16.25,2.5,239.635
1911-08-21 00:00:00.000000000,42.116665,16.0,5.0,204.77899
1911-08-21 00:00:00.000000000,42.116665,16.0,0.0,270.134
1911-08-21 00:00:00.000000000,42.116665,16.0,10.0,252.70601
1911-08-21 00:00:00.000000000,42.266666,16.133,20.0,204.77899
1911-08-21 00:00:00.000000000,42.266666,16.133,80.0,261.41998
1911-08-21 00:00:00.000000000,42.266666,16.133,0.0,230.921
1911-08-21 00:00:00.000000000,42.266666,16.133,0.0,222.207
1911-08-21 11:17:59.999828480,42.45,16.467,0.0,204.77899
1911-08-21 11:17:59.999828480,42.45,16.467,5.0,265.777
1911-08-21 11:17:59.999828480,42.45,16.467,15.0,222.207
1911-08-21 11:17:59.999828480,42.45,16.467,20.0,209.136
1911-08-21 11:17:59.999828480,42.45,16.467,30.0,209.136
1911-08-21 12:00:00.000000000,-29.7,-41.55,40.0,231.35669
1911-08-21 12:00:00.000000000,-29.7,-41.55,60.0,231.7924
1911-08-21 12:00:00.000000000,-29.7,-41.55,80.0,226.564
1911-08-21 12:00:00.000000000,-29.7,-41.55,108.0,215.6715
1911-08-21 12:00:00.000000000,-29.7,-41.55,0.0,213.493
1911-08-21 12:00:00.000000000,-29.7,-41.55,32.0,207.8289
1911-08-21 12:00:00.000000000,-29.7,-41.55,0.0,233.09949
1911-08-21 12:00:00.000000000,-29.7,-41.55,10.0,220.4642
1911-08-21 12:00:00.000000000,-29.7,-41.55,20.0,200.422
1911-08-21 13:18:00.000686592,42.55,16.667,2.5,204.77899
1911-08-21 13:18:00.000686592,42.55,16.667,30.0,252.70601
1911-08-21 13:18:00.000686592,42.55,16.667,2.5,213.493
1911-08-21 13:18:00.000686592,42.55,16.667,5.0,204.77899
1911-08-21 13:18:00.000686592,42.55,16.667,7.5,204.77899
1911-08-21 16:46:59.993018880,42.631668,16.85,0.0,204.77899
