time,lat,lon,surface_sal,year
1940-04-17 18:00:00.000000000,29.05,127.6,34.81,1940
1940-04-18 00:00:00.000000000,57.766666,10.716666,33.3,1940
1940-04-18 00:00:00.000000000,58.375,11.5883,0.15,1940
1940-04-18 03:00:00.000000000,25.983334,127.666664,34.76,1940
1940-04-18 06:21:59.999599616,40.8,-68.416664,32.81,1940
1940-04-18 11:32:00.000743424,41.133335,-68.15,32.88,1940
1940-04-18 17:54:59.995994112,40.883335,-67.95,32.92,1940
1940-04-18 21:20:00.000572416,40.733334,-67.76667,32.78,1940
1940-04-18 22:00:00.001716224,47.133335,141.93333,34.14,1940
1940-04-18 22:00:00.001716224,28.216667,125.88333,33.49,1940
1940-04-18 22:00:00.001716224,47.133335,142.03334,31.8,1940
1940-04-18 22:00:00.001716224,47.133335,141.98334,33.06,1940
1940-04-18 22:59:59.998283776,47.133335,141.88333,33.66,1940
1940-04-18 22:59:59.998283776,47.133335,141.83333,33.96,1940
1940-04-19 00:00:00.000000000,58.375,11.5883,0.35,1940
1940-04-19 00:00:00.000000000,57.266666,10.716666,30.3,1940
1940-04-19 00:00:00.000000000,47.133335,141.68333,33.42,1940
1940-04-19 00:00:00.000000000,47.133335,141.78334,33.6,1940
1940-04-19 00:00:00.000000000,47.133335,141.73334,32.88,1940
1940-04-19 00:54:59.999964160,40.516666,-67.583336,33.69,1940
1940-04-19 01:00:00.000107520,47.133335,141.63333,33.42,1940
1940-04-19 01:00:00.000107520,47.133335,141.6,33.24,1940
1940-04-19 02:00:00.000215040,47.133335,141.5,33.24,1940
1940-04-19 02:00:00.000215040,47.133335,141.55,33.96,1940
1940-04-19 03:00:00.000000000,47.133335,141.4,33.42,1940
1940-04-19 03:00:00.000000000,47.133335,141.45,33.6,1940
1940-04-19 04:00:00.000429056,47.133335,141.3,33.78,1940
1940-04-19 04:00:00.000429056,47.133335,141.35,33.24,1940
1940-04-19 06:59:59.999141888,40.683334,-67.05,33.03,1940
1940-04-19 08:12:00.000172032,66.7,34.233334,28.33,1940
1940-04-19 11:34:59.997997056,40.9,-67.21667,32.79,1940
1940-04-19 15:34:59.997138944,41.1,-67.433334,32.97,1940
1940-04-19 18:37:59.999542272,41.266666,-67.583336,32.97,1940
1940-04-19 22:59:59.998283776,27.2,125.71667,34.74,1940
1940-04-20 00:00:00.000000000,57.766666,10.716666,32.3,1940
1940-04-20 00:00:00.000000000,58.375,11.5883,31.55,1940
1940-04-20 00:00:00.000000000,-32.566666,152.91667,35.65,1940
1940-04-20 00:00:00.000000000,-32.7,152.31667,35.46,1940
1940-04-20 02:00:00.000215040,41.25,-66.9,32.84,1940
1940-04-20 06:00:00.000000000,26.7,126.666664,34.76,1940
1940-04-20 06:05:59.999656960,40.933334,-66.75,32.7,1940
1940-04-20 07:30:00.000000000,77.78333,104.03333,29.54,1940
1940-04-20 10:11:59.998454784,66.63333,34.316666,28.39,1940
1940-04-20 13:21:00.003089408,77.5,82.2,34.09,1940
1940-04-20 15:40:00.001144832,41.066666,-66.11667,32.56,1940
1940-04-20 22:59:59.998283776,27.066668,126.05,34.7,1940
1940-04-21 00:00:00.000000000,60.116665,21.683332,6.4,1940
1940-04-21 00:00:00.000000000,58.375,11.5883,26.65,1940
1940-04-21 00:00:00.000000000,63.416668,21.066668,4.11,1940
1940-04-21 00:00:00.000000000,-31.133333,153.33333,34.76,1940
1940-04-21 00:00:00.000000000,60.1,24.983334,5.84,1940
1940-04-21 00:00:00.000000000,57.766666,10.716666,32.7,1940
1940-04-21 00:00:00.000000000,-31.133333,153.08333,35.35,1940
1940-04-21 02:00:00.000215040,26.9,126.38333,34.4,1940
1940-04-21 09:00:00.000000000,26.516666,127.0,34.74,1940
1940-04-21 22:59:59.998283776,25.966667,127.21667,34.76,1940
1940-04-22 00:00:00.000000000,60.133335,21.066668,6.22,1940
1940-04-22 00:00:00.000000000,63.95,22.85,0.17,1940
1940-04-22 00:00:00.000000000,57.766666,10.716666,33.8,1940
1940-04-22 00:00:00.000000000,59.783333,21.366667,6.53,1940
1940-04-22 00:00:00.000000000,61.483334,21.35,5.48,1940
1940-04-22 00:00:00.000000000,-30.3,153.53334,34.74,1940
1940-04-22 00:00:00.000000000,58.375,11.5883,31.8,1940
1940-04-22 00:00:00.000000000,60.716667,21.016666,5.55,1940
1940-04-22 00:00:00.000000000,-30.283333,153.26666,35.37,1940
1940-04-22 03:00:00.000000000,35.583332,139.8,28.33,1940
1940-04-22 04:59:59.999570944,35.483334,139.78334,30.21,1940
1940-04-22 06:00:00.000000000,35.4,139.7,31.56,1940
1940-04-22 08:00:00.000858112,35.166668,139.76666,34.61,1940
1940-04-22 09:00:00.000000000,34.983334,139.66667,34.7,1940
1940-04-22 11:00:00.000858112,34.866665,139.45,34.33,1940
1940-04-22 18:00:00.000000000,34.5,139.01666,34.7,1940
1940-04-22 22:00:00.001716224,34.483334,138.41667,34.52,1940
1940-04-23 00:00:00.000000000,46.333332,-48.533333,33.16,1940
1940-04-23 00:00:00.000000000,57.766666,10.716666,34.3,1940
1940-04-23 00:00:00.000000000,46.616665,-49.0,33.0,1940
1940-04-23 00:00:00.000000000,60.283333,27.2,0.54,1940
1940-04-23 00:00:00.000000000,45.933334,-47.916668,32.84,1940
1940-04-23 00:00:00.000000000,58.375,11.5883,27.15,1940
1940-04-23 02:00:00.000215040,34.45,137.8,34.27,1940
1940-04-23 03:00:00.000000000,32.533333,-117.45,33.52,1940
1940-04-23 04:59:59.999570944,34.7,139.95,34.63,1940
1940-04-23 06:59:59.999141888,34.433334,137.25,34.57,1940
1940-04-23 08:00:00.000858112,34.4,140.05,34.8,1940
1940-04-23 09:59:59.999141888,32.45,-117.78333,33.58,1940
1940-04-23 12:00:00.000000000,34.066666,140.13333,34.31,1940
1940-04-23 12:00:00.000000000,34.066666,137.43333,34.69,1940
1940-04-23 15:00:00.000000000,32.366665,-118.11667,34.46,1940
1940-04-23 16:00:00.001716224,33.7,139.65,34.81,1940
1940-04-23 16:59:59.998283776,33.633335,137.63333,34.67,1940
1940-04-23 16:59:59.998283776,77.916664,103.5,30.08,1940
1940-04-23 16:59:59.998283776,78.083336,103.15,29.4,1940
1940-04-23 19:59:59.998283776,32.266666,-118.416664,33.38,1940
1940-04-23 19:59:59.998283776,35.466667,129.45,34.33,1940
1940-04-23 21:00:00.000000000,35.383335,129.58333,34.52,1940
1940-04-23 21:00:00.000000000,33.333332,139.23334,34.58,1940
1940-04-23 21:00:00.000000000,78.083336,103.15,29.42,1940
1940-04-23 21:02:59.997253632,77.916664,103.5,34.11,1940
1940-04-23 22:59:59.998283776,33.2,137.83333,34.69,1940
1940-04-23 22:59:59.998283776,35.283333,129.73334,34.69,1940
1940-04-24 00:00:00.000000000,57.766666,10.716666,29.9,1940
1940-04-24 00:00:00.000000000,45.333332,-46.616665,34.92,1940
1940-04-24 00:00:00.000000000,45.7,-47.833332,34.61,1940
1940-04-24 00:00:00.000000000,24.2,142.1,35.3,1940
1940-04-24 00:00:00.000000000,45.6,-47.7,34.67,1940
1940-04-24 00:00:00.000000000,45.333332,-47.333332,34.2,1940
1940-04-24 00:00:00.000000000,45.333332,-45.883335,34.89,1940
1940-04-24 00:00:00.000000000,58.375,11.5883,32.2,1940
1940-04-24 00:00:00.000000000,32.15,-118.7,34.3,1940
1940-04-24 00:00:00.000000000,35.183334,129.9,34.61,1940
1940-04-24 00:00:00.000000000,45.783333,-47.916668,33.68,1940
1940-04-24 01:00:00.000107520,78.083336,103.15,29.36,1940
1940-04-24 01:00:00.000107520,33.166668,139.0,34.69,1940
1940-04-24 01:19:59.998748672,77.916664,103.5,34.43,1940
1940-04-24 02:00:00.000215040,35.066666,130.05,34.54,1940
1940-04-24 03:00:00.000000000,34.966667,130.2,34.83,1940
1940-04-24 04:59:59.999570944,78.083336,103.15,29.47,1940
1940-04-24 04:59:59.999570944,32.9,138.75,34.7,1940
1940-04-24 04:59:59.999570944,32.016666,-119.05,33.36,1940
1940-04-24 04:59:59.999570944,34.85,130.36667,34.69,1940
1940-04-24 05:17:00.001602560,77.916664,103.5,34.47,1940
1940-04-24 06:00:00.000000000,32.733334,138.16667,34.63,1940
1940-04-24 06:00:00.000000000,34.75,130.51666,34.61,1940
1940-04-24 06:59:59.999141888,34.633335,130.68333,34.69,1940
1940-04-24 08:00:00.000858112,32.733334,138.58333,34.67,1940
1940-04-24 09:00:00.000000000,78.083336,103.15,29.4,1940
1940-04-24 09:00:00.000000000,34.533333,130.83333,34.69,1940
1940-04-24 09:29:00.000057344,77.916664,103.5,29.96,1940
1940-04-24 09:59:59.999141888,34.433334,130.96666,34.67,1940
1940-04-24 12:00:00.000000000,32.366665,138.43333,34.7,1940
1940-04-24 13:00:00.001716224,32.266666,138.63333,34.81,1940
1940-04-24 13:00:00.001716224,78.083336,103.15,29.4,1940
1940-04-24 13:30:00.000000000,77.916664,103.5,30.37,1940
1940-04-24 13:59:59.998283776,32.45,-118.666664,33.4,1940
1940-04-24 16:59:59.998283776,31.866667,138.7,34.81,1940
1940-04-24 16:59:59.998283776,32.016666,138.68333,34.69,1940
1940-04-24 16:59:59.998283776,77.78333,104.03333,30.25,1940
1940-04-24 16:59:59.998283776,78.083336,103.15,29.4,1940
1940-04-24 17:23:59.996910592,77.916664,103.5,30.08,1940
1940-04-24 21:39:59.995994112,77.78333,104.03333,32.94,1940
1940-04-24 22:00:00.001716224,31.883333,138.1,34.79,1940
1940-04-24 22:45:59.997368320,41.316666,-66.26667,32.66,1940
1940-04-24 23:54:00.000343040,31.55,139.16667,34.69,1940
1940-04-25 00:00:00.000000000,44.55,-46.9,33.73,1940
1940-04-25 00:00:00.000000000,23.366667,141.81667,35.56,1940
1940-04-25 00:00:00.000000000,-34.066666,151.23334,35.57,1940
1940-04-25 00:00:00.000000000,44.433334,-46.066666,33.54,1940
1940-04-25 00:00:00.000000000,-34.133335,151.53334,35.59,1940
1940-04-25 00:00:00.000000000,45.333332,-45.166668,35.43,1940
1940-04-25 00:00:00.000000000,44.816666,-45.166668,35.75,1940
1940-04-25 00:00:00.000000000,57.766666,10.716666,33.5,1940
1940-04-25 00:00:00.000000000,58.375,11.5883,31.95,1940
1940-04-25 00:00:00.000000000,44.3,-45.166668,35.54,1940
1940-04-25 02:00:00.000215040,32.0,137.51666,34.52,1940
1940-04-25 02:18:00.000472064,77.78333,104.03333,34.43,1940
1940-04-25 04:30:00.000000000,41.516666,-66.46667,32.66,1940
1940-04-25 06:00:00.000000000,31.133333,139.83333,34.79,1940
1940-04-25 06:59:59.999141888,31.966667,136.95,34.63,1940
1940-04-25 07:06:00.001373184,77.78333,104.03333,30.25,1940
1940-04-25 08:00:00.000858112,25.666666,127.333336,34.81,1940
1940-04-25 08:27:59.997539328,41.716667,-66.666664,32.66,1940
1940-04-25 10:43:00.002689024,77.85,103.76667,34.09,1940
1940-04-25 12:00:00.000000000,30.566668,140.11667,34.79,1940
1940-04-25 12:00:00.000000000,78.01667,103.3,34.38,1940
1940-04-25 12:00:00.000000000,32.0,136.4,34.83,1940
1940-04-25 12:16:59.998169088,77.78333,104.03333,34.45,1940
1940-04-25 13:00:00.001716224,25.2,127.61667,34.92,1940
1940-04-25 14:30:00.001716224,42.15,-67.01667,32.79,1940
1940-04-25 16:59:59.998283776,30.116667,140.35,34.81,1940
1940-04-25 17:13:59.999199232,77.78333,104.03333,30.08,1940
1940-04-25 18:00:00.000000000,42.15,-67.01667,32.79,1940
1940-04-25 19:00:00.001716224,32.833332,-118.933334,33.61,1940
1940-04-25 19:38:00.001258496,41.916668,-67.48333,32.97,1940
1940-04-26 00:00:00.000000000,44.2,-49.5,33.2,1940
1940-04-26 00:00:00.000000000,57.766666,10.716666,24.6,1940
1940-04-26 00:00:00.000000000,44.883335,-48.966667,33.37,1940
1940-04-26 00:00:00.000000000,44.8,-48.35,34.9,1940
1940-04-26 00:00:00.000000000,44.7,-47.766666,34.74,1940
1940-04-26 00:00:00.000000000,44.916668,-49.116665,32.88,1940
1940-04-26 00:00:00.000000000,44.966667,-49.35,33.12,1940
1940-04-26 00:00:00.000000000,44.866665,-48.833332,33.12,1940
1940-04-26 00:00:00.000000000,45.0,-49.616665,33.14,1940
1940-04-26 00:00:00.000000000,29.65,140.56667,34.79,1940
1940-04-26 00:00:00.000000000,58.375,11.5883,10.45,1940
1940-04-26 00:34:00.000038912,41.891666,-67.9,32.94,1940
1940-04-26 01:00:00.000107520,32.516666,136.2,34.78,1940
1940-04-26 02:00:00.000215040,32.566666,-119.566666,33.28,1940
1940-04-26 04:59:59.999570944,24.7,127.96667,34.9,1940
1940-04-26 05:28:59.999628288,41.825,-68.35,32.48,1940
1940-04-26 06:59:59.999141888,33.033333,136.06667,34.7,1940
1940-04-26 06:59:59.999141888,29.2,140.93333,34.84,1940
1940-04-26 08:00:00.000858112,32.533333,-119.933334,33.3,1940
1940-04-26 10:57:59.999256576,41.55,-68.5,33.01,1940
1940-04-26 11:00:00.000858112,24.333334,128.45,34.9,1940
1940-04-26 12:00:00.000000000,33.1,136.66667,34.31,1940
1940-04-26 13:00:00.001716224,28.733334,141.25,34.87,1940
1940-04-26 13:59:59.998283776,32.45,-120.416664,34.16,1940
1940-04-26 16:00:00.001716224,23.916666,129.0,34.87,1940
1940-04-26 16:00:00.001716224,33.15,137.26666,34.54,1940
1940-04-26 16:07:59.997826048,41.325,-68.35,32.66,1940
1940-04-26 19:00:00.001716224,32.766666,-120.26667,33.24,1940
1940-04-26 19:58:00.001830912,41.1,-68.61667,32.9,1940
1940-04-26 21:00:00.000000000,33.233334,137.88333,34.78,1940
1940-04-26 21:00:00.000000000,28.15,141.45,34.92,1940
1940-04-26 22:39:59.997711360,41.383335,-69.01667,32.79,1940
1940-04-26 22:59:59.998283776,23.45,128.1,34.79,1940
1940-04-27 00:00:00.000000000,43.466667,-46.8,35.42,1940
1940-04-27 00:00:00.000000000,44.1,-49.25,33.36,1940
1940-04-27 00:00:00.000000000,57.766666,10.716666,34.2,1940
1940-04-27 00:00:00.000000000,43.65,-47.683334,34.86,1940
1940-04-27 00:00:00.000000000,43.966667,-48.85,34.85,1940
1940-04-27 00:00:00.000000000,43.316666,-46.083332,35.73,1940
1940-04-27 00:00:00.000000000,44.05,-49.1,33.28,1940
1940-04-27 00:00:00.000000000,43.816666,-48.45,34.94,1940
1940-04-27 00:00:00.000000000,33.583332,137.63333,34.45,1940
1940-04-27 00:00:00.000000000,58.375,11.5883,26.2,1940
1940-04-27 01:00:00.000107520,33.033333,-120.23333,33.96,1940
1940-04-27 03:00:00.000000000,27.783333,141.9,35.01,1940
1940-04-27 04:00:00.000429056,23.016666,127.3,34.81,1940
1940-04-27 04:00:00.000429056,33.866665,137.23334,34.69,1940
1940-04-27 04:59:59.999570944,32.8,-119.98333,33.22,1940
1940-04-27 06:59:59.999141888,27.533333,142.1,34.87,1940
1940-04-27 08:00:00.000858112,33.966667,137.7,34.65,1940
1940-04-27 09:00:00.000000000,32.85,-119.683334,33.48,1940
1940-04-27 09:00:00.000000000,22.65,126.583336,34.81,1940
1940-04-27 09:59:59.999141888,33.833332,137.96666,34.49,1940
1940-04-27 09:59:59.999141888,27.183332,142.1,34.87,1940
1940-04-27 13:59:59.998283776,33.05,-119.23333,34.13,1940
1940-04-27 13:59:59.998283776,23.533333,126.2,34.72,1940
1940-04-27 13:59:59.998283776,33.766666,138.36667,34.52,1940
1940-04-27 16:59:59.998283776,33.733334,138.73334,34.61,1940
1940-04-27 18:00:00.000000000,23.533333,125.833336,34.81,1940
1940-04-27 19:00:00.001716224,33.383335,-118.916664,33.6,1940
1940-04-27 21:00:00.000000000,23.883333,125.4,34.94,1940
1940-04-28 00:00:00.000000000,33.166668,-118.666664,33.75,1940
1940-04-28 00:00:00.000000000,43.166668,-45.366665,35.68,1940
1940-04-28 00:00:00.000000000,77.86667,12.7,33.89,1940
1940-04-28 00:00:00.000000000,42.216667,-46.083332,36.31,1940
1940-04-28 00:00:00.000000000,57.766666,10.716666,23.4,1940
1940-04-28 00:00:00.000000000,42.516666,-46.883335,35.6,1940
1940-04-28 00:00:00.000000000,23.483334,141.85,35.34,1940
1940-04-28 00:00:00.000000000,42.716667,-45.783333,36.2,1940
1940-04-28 02:00:00.000215040,24.216667,124.98333,34.72,1940
1940-04-28 04:00:00.000429056,33.15,-118.25,33.58,1940
1940-04-28 07:55:00.002002944,66.63333,34.316666,29.11,1940
1940-04-28 08:41:59.998454784,41.35,49.266666,12.99,1940
1940-04-28 09:00:00.000000000,32.9,-117.98333,33.51,1940
1940-04-28 09:59:59.999141888,24.95,124.333336,34.81,1940
1940-04-28 10:06:59.999599616,66.666664,34.333332,28.53,1940
1940-04-28 13:59:59.998283776,33.133335,-117.63333,33.63,1940
1940-04-28 14:15:00.000000000,41.516666,49.7,12.83,1940
1940-04-28 15:00:00.000000000,25.333334,124.05,34.81,1940
1940-04-28 19:00:00.001716224,33.4,-117.86667,33.66,1940
1940-04-28 19:00:00.001716224,25.633333,123.86667,34.81,1940
1940-04-28 22:00:00.001716224,34.033333,136.43333,34.74,1940
1940-04-29 00:00:00.000000000,42.8,-47.733334,34.84,1940
1940-04-29 00:00:00.000000000,42.133335,-48.416668,33.86,1940
1940-04-29 00:00:00.000000000,57.766666,10.716666,33.4,1940
1940-04-29 00:00:00.000000000,42.616665,-49.133335,34.51,1940
1940-04-29 00:00:00.000000000,43.066666,-48.45,34.78,1940
1940-04-29 00:00:00.000000000,43.316666,-49.1,34.11,1940
1940-04-29 01:00:00.000107520,34.083332,136.51666,34.78,1940
1940-04-29 22:00:00.001716224,25.983334,123.6,34.72,1940
1940-04-29 22:14:59.998283776,41.716667,50.166668,12.85,1940
1940-04-30 00:00:00.000000000,41.383335,-48.916668,34.72,1940
1940-04-30 00:00:00.000000000,57.766666,10.716666,32.6,1940
1940-04-30 00:00:00.000000000,-34.0,151.1,35.66,1940
1940-04-30 00:00:00.000000000,-35.133335,150.81667,35.57,1940
1940-04-30 00:00:00.000000000,40.916668,-48.383335,35.91,1940
1940-04-30 00:00:00.000000000,41.65,-47.716667,35.76,1940
1940-04-30 00:00:00.000000000,58.375,11.5883,26.35,1940
1940-04-30 01:00:00.000107520,33.633335,-118.46667,33.57,1940
1940-04-30 04:00:00.000429056,26.75,142.03334,34.94,1940
1940-04-30 09:00:00.000000000,27.25,141.63333,34.87,1940
1940-04-30 09:00:00.000000000,25.466667,122.96667,34.43,1940
1940-04-30 09:00:00.000000000,33.933334,-119.2,34.27,1940
1940-04-30 12:00:00.000000000,25.283333,122.73333,34.36,1940
1940-04-30 13:30:00.000000000,77.5,82.2,33.96,1940
1940-04-30 13:59:59.998283776,41.916668,50.633335,12.85,1940
1940-04-30 15:00:00.000000000,33.466667,-119.3,33.66,1940
1940-04-30 15:00:00.000000000,27.75,141.21666,34.55,1940
1940-04-30 16:00:00.001716224,25.033333,122.433334,34.78,1940
1940-04-30 19:00:00.001716224,33.6,-119.583336,33.73,1940
1940-04-30 19:59:59.998283776,28.216667,140.8,34.89,1940
1940-04-30 21:35:00.002288640,42.133335,51.116665,12.85,1940
1940-05-01 00:00:00.000000000,60.283333,27.2,0.41,1940
1940-05-01 00:00:00.000000000,60.116665,21.683332,6.55,1940
1940-05-01 00:00:00.000000000,60.716667,21.016666,5.5,1940
1940-05-01 00:00:00.000000000,60.4,27.433332,0.28,1940
1940-05-01 00:00:00.000000000,57.766666,10.716666,21.4,1940
1940-05-01 00:00:00.000000000,-36.233334,150.25,35.52,1940
1940-05-01 00:00:00.000000000,41.1,-50.25,35.96,1940
1940-05-01 00:00:00.000000000,42.433334,-50.35,34.9,1940
1940-05-01 00:00:00.000000000,60.116665,25.416666,0.26,1940
1940-05-01 00:00:00.000000000,42.683334,-50.4,33.76,1940
1940-05-01 00:00:00.000000000,63.416668,21.066668,3.17,1940
1940-05-01 00:00:00.000000000,41.533333,-50.25,35.7,1940
1940-05-01 00:00:00.000000000,42.05,-50.25,34.9,1940
1940-05-01 00:00:00.000000000,63.95,22.85,3.39,1940
1940-05-01 00:00:00.000000000,-36.416668,150.4,35.5,1940
1940-05-01 00:00:00.000000000,33.8,-119.71667,34.01,1940
1940-05-01 00:00:00.000000000,58.375,11.5883,26.25,1940
1940-05-01 03:00:00.000000000,28.683332,140.38333,34.49,1940
1940-05-01 04:10:00.000714752,42.333332,51.6,12.85,1940
1940-05-01 04:59:59.999570944,33.716667,-120.183334,33.68,1940
1940-05-01 08:00:00.000858112,34.25,138.53334,34.72,1940
1940-05-01 09:00:00.000000000,29.166666,139.96666,34.92,1940
1940-05-01 09:19:59.997997056,42.5,52.116665,12.99,1940
1940-05-01 11:00:00.000858112,33.6,-120.583336,33.14,1940
1940-05-01 12:00:00.000000000,33.916668,138.15,34.69,1940
1940-05-01 13:59:59.998283776,29.55,139.6,34.73,1940
1940-05-01 16:00:00.001716224,33.616665,137.83333,34.61,1940
1940-05-01 16:00:00.001716224,33.533333,-121.0,33.33,1940
1940-05-01 19:00:00.001716224,29.883333,139.31667,34.83,1940
1940-05-01 19:59:59.998283776,33.433334,-121.333336,34.17,1940
1940-05-01 21:00:00.000000000,33.416668,138.4,34.79,1940
1940-05-02 00:00:00.000000000,43.283333,-50.25,33.27,1940
1940-05-02 00:00:00.000000000,42.966667,-50.483334,33.04,1940
1940-05-02 00:00:00.000000000,43.033333,-50.5,33.0,1940
1940-05-02 00:00:00.000000000,42.833332,-51.0,33.82,1940
1940-05-02 00:00:00.000000000,57.766666,10.716666,23.0,1940
1940-05-02 00:00:00.000000000,60.1,24.983334,0.77,1940
1940-05-02 00:00:00.000000000,65.03333,24.566668,3.19,1940
1940-05-02 00:00:00.000000000,42.0,-52.0,35.02,1940
1940-05-02 00:00:00.000000000,43.033333,-50.6,33.08,1940
1940-05-02 00:00:00.000000000,42.4,-51.55,33.16,1940
1940-05-02 00:00:00.000000000,42.95,-50.766666,33.04,1940
1940-05-02 00:00:00.000000000,33.716667,130.21666,34.72,1940
1940-05-02 00:00:00.000000000,35.033333,129.11667,34.33,1940
1940-05-02 00:00:00.000000000,58.375,11.5883,26.2,1940
1940-05-02 00:00:00.000000000,42.833332,-50.433334,33.18,1940
1940-05-02 01:00:00.000107520,33.783333,130.06667,34.74,1940
1940-05-02 01:00:00.000107520,30.383333,138.81667,34.85,1940
1940-05-02 01:00:00.000107520,33.133335,138.81667,34.85,1940
1940-05-02 01:00:00.000107520,34.966667,129.2,34.34,1940
1940-05-02 01:00:00.000107520,33.366665,-121.683334,33.89,1940
1940-05-02 02:00:00.000215040,31.383333,144.1,34.85,1940
1940-05-02 02:00:00.000215040,34.9,129.26666,34.13,1940
1940-05-02 02:00:00.000215040,33.883335,129.9,34.74,1940
1940-05-02 03:00:00.000000000,34.85,129.33333,34.45,1940
1940-05-02 04:00:00.000429056,33.966667,129.75,34.69,1940
1940-05-02 04:00:00.000429056,34.816666,129.36667,34.58,1940
1940-05-02 04:59:59.999570944,32.883335,139.28334,34.33,1940
1940-05-02 04:59:59.999570944,32.9,-121.51667,33.24,1940
1940-05-02 04:59:59.999570944,34.75,129.43333,34.56,1940
1940-05-02 06:00:00.000000000,30.716667,138.58333,34.83,1940
1940-05-02 06:00:00.000000000,34.05,129.58333,34.69,1940
1940-05-02 06:59:59.999141888,34.116665,129.43333,34.76,1940
1940-05-02 09:59:59.999141888,31.283333,138.28334,34.81,1940
1940-05-02 09:59:59.999141888,31.85,143.56667,34.79,1940
1940-05-02 09:59:59.999141888,34.2,129.31667,34.69,1940
1940-05-02 11:00:00.000858112,32.233334,139.45,34.83,1940
1940-05-02 11:00:00.000858112,33.083332,-121.05,33.11,1940
1940-05-02 15:00:00.000000000,33.166668,-120.76667,33.21,1940
1940-05-02 15:00:00.000000000,32.316666,143.0,34.85,1940
1940-05-02 16:59:59.998283776,31.683332,139.63333,34.83,1940
1940-05-02 16:59:59.998283776,31.716667,137.98334,34.74,1940
1940-05-02 19:00:00.001716224,32.55,142.71666,34.79,1940
1940-05-02 19:59:59.998283776,33.466667,-120.666664,33.65,1940
1940-05-02 21:00:00.000000000,32.016666,139.0,34.94,1940
1940-05-02 22:00:00.001716224,32.0,137.61667,34.76,1940
1940-05-03 00:00:00.000000000,42.0,-51.0,34.64,1940
1940-05-03 00:00:00.000000000,33.25,141.88333,34.54,1940
1940-05-03 00:00:00.000000000,33.016666,142.15,34.97,1940
1940-05-03 00:00:00.000000000,33.233334,-120.36667,33.15,1940
1940-05-03 00:00:00.000000000,-37.083332,150.05,35.53,1940
1940-05-03 01:00:00.000107520,32.25,138.65,34.38,1940
1940-05-03 04:00:00.000429056,32.366665,137.23334,34.67,1940
1940-05-03 04:00:00.000429056,33.316666,-120.066666,34.28,1940
1940-05-03 04:00:00.000429056,32.333332,138.36667,34.7,1940
1940-05-03 06:59:59.999141888,32.4,138.1,34.78,1940
1940-05-03 09:00:00.000000000,32.75,136.76666,34.34,1940
1940-05-03 09:00:00.000000000,33.0,-120.333336,34.13,1940
1940-05-03 11:00:00.000858112,32.633335,137.48334,34.31,1940
1940-05-03 12:00:00.000000000,33.716667,141.31667,34.78,1940
1940-05-03 13:00:00.001716224,32.666668,-120.6,33.3,1940
1940-05-03 13:59:59.998283776,33.1,136.43333,34.41,1940
1940-05-03 15:00:00.000000000,32.733334,137.2,34.63,1940
1940-05-03 15:00:00.000000000,33.833332,141.18333,34.76,1940
1940-05-03 16:59:59.998283776,33.966667,141.03334,34.72,1940
1940-05-03 16:59:59.998283776,32.883335,136.86667,34.63,1940
1940-05-03 19:00:00.001716224,33.45,136.13333,34.76,1940
1940-05-03 19:00:00.001716224,32.566666,-121.11667,33.75,1940
1940-05-03 19:59:59.998283776,33.016666,136.5,34.35,1940
1940-05-03 21:00:00.000000000,34.2,140.73334,34.85,1940
1940-05-03 21:00:00.000000000,33.583332,136.0,34.51,1940
1940-05-03 22:59:59.998283776,34.316666,140.6,34.88,1940
1940-05-03 22:59:59.998283776,33.2,136.33333,34.63,1940
1940-05-04 00:00:00.000000000,57.766666,10.716666,21.8,1940
1940-05-04 00:00:00.000000000,58.375,11.5883,32.1,1940
1940-05-04 02:00:00.000215040,33.4,136.2,34.56,1940
1940-05-04 02:00:00.000215040,34.433334,140.45,34.74,1940
1940-05-04 03:00:00.000000000,34.55,140.31667,34.81,1940
1940-05-04 08:00:00.000858112,34.783333,140.03334,34.65,1940
1940-05-04 09:00:00.000000000,34.833332,139.95,34.47,1940
1940-05-05 00:00:00.000000000,-38.583332,149.43333,35.61,1940
1940-05-05 00:00:00.000000000,58.375,11.5883,32.05,1940
1940-05-05 00:00:00.000000000,57.766666,10.716666,34.4,1940
1940-05-05 13:39:59.997711360,77.5,82.2,34.09,1940
1940-05-05 22:00:00.001716224,37.9,128.98334,34.02,1940
1940-05-05 22:00:00.001716224,37.9,128.86667,34.18,1940
1940-05-06 00:00:00.000000000,37.9,129.13333,34.07,1940
1940-05-06 00:00:00.000000000,-39.633335,148.6,35.53,1940
1940-05-06 00:00:00.000000000,57.766666,10.716666,33.6,1940
1940-05-06 00:00:00.000000000,-39.333332,148.83333,35.6,1940
1940-05-06 01:00:00.000107520,37.9,129.35,34.42,1940
1940-05-06 03:00:00.000000000,37.9,129.56667,34.33,1940
1940-05-06 04:00:00.000429056,35.85,126.28333,32.1,1940
1940-05-06 04:00:00.000429056,37.9,129.76666,34.09,1940
1940-05-06 04:00:00.000429056,33.416668,136.51666,34.37,1940
1940-05-06 04:59:59.999570944,35.866665,126.11667,32.14,1940
1940-05-06 06:00:00.000000000,35.883335,125.916664,32.16,1940
1940-05-06 06:00:00.000000000,37.9,129.98334,34.02,1940
1940-05-06 08:00:00.000858112,35.9,125.71667,32.2,1940
1940-05-06 09:00:00.000000000,35.916668,125.51667,32.18,1940
