time,lat,lon,surface_oxy,oxygen_mg_L,year
1940-05-30 12:34:59.997138944,46.6,50.55,255.3202,8.170247,1940
1940-05-30 12:49:59.998855168,45.85,49.083332,291.04758,9.313523,1940
1940-05-30 16:59:59.998283776,45.733334,49.216667,270.134,8.644288,1940
1940-05-30 19:59:59.998283776,33.1,-119.183334,232.6638,7.445242,1940
1940-05-31 02:00:00.000215040,32.816666,-119.666664,82.3473,2.6351137,1940
1940-05-31 11:29:59.999141888,46.183334,49.35,271.8768,8.700058,1940
1940-05-31 12:00:00.000000000,32.75,-120.333336,244.86339,7.835629,1940
1940-05-31 12:29:59.998283776,38.683334,-9.25,243.99199,7.807744,1940
1940-05-31 14:49:59.997138944,46.15,49.383335,291.04758,9.313523,1940
1940-05-31 15:00:00.000000000,38.683334,-9.25,240.94211,7.710148,1940
1940-05-31 16:59:59.998283776,32.683334,-120.73333,243.5563,7.7938023,1940
1940-05-31 17:50:00.002288640,46.066666,49.583332,332.8748,10.651994,1940
1940-05-31 18:00:00.000000000,38.683334,-9.25,247.9133,7.933226,1940
1940-05-31 19:09:59.999427584,46.05,49.75,260.98428,8.351498,1940
1940-05-31 21:00:00.000000000,38.683334,-9.25,242.6849,7.7659173,1940
1940-05-31 22:00:00.001716224,32.5,-121.11667,236.5851,7.5707235,1940
1940-05-31 22:50:00.000572416,39.0,50.5,340.7174,10.902958,1940
1940-05-31 23:54:00.000343040,38.683334,-9.25,243.12059,7.779859,1940
1940-06-01 03:00:00.000000000,38.683334,-9.25,233.09949,7.459184,1940
1940-06-01 04:00:00.000429056,32.366665,-120.45,241.8135,7.738033,1940
1940-06-01 06:00:00.000000000,38.683334,-9.25,238.3279,7.626493,1940
1940-06-01 09:00:00.000000000,32.483334,-120.0,248.34898,7.947168,1940
1940-06-01 09:00:00.000000000,38.683334,-9.25,227.4354,7.277933,1940
1940-06-01 12:00:00.000000000,38.683334,-9.25,235.71368,7.542838,1940
1940-06-01 13:00:00.001716224,46.183334,49.733334,291.04758,9.313523,1940
1940-06-01 13:59:59.998283776,38.683334,-9.25,244.86339,7.835629,1940
1940-06-01 13:59:59.998283776,32.2,-119.78333,185.60822,5.939463,1940
1940-06-01 14:04:59.997138944,38.983334,51.05,149.8808,4.796186,1940
1940-06-01 17:09:59.995994112,46.266666,49.716667,289.7405,9.271697,1940
1940-06-01 19:00:00.001716224,32.5,-119.666664,40.0844,1.2827009,1940
1940-06-02 00:39:59.997764608,38.975,51.583332,260.54858,8.337555,1940
1940-06-02 02:00:00.000215040,32.833332,-118.98333,40.9558,1.3105856,1940
1940-06-02 08:33:59.999770624,38.966667,52.1,294.9689,9.439005,1940
1940-06-02 09:00:00.000000000,33.35,-118.86667,239.1993,7.654378,1940
1940-06-02 13:59:59.998283776,33.166668,-118.63333,248.34898,7.947168,1940
1940-06-02 14:55:00.001144832,38.958332,52.658333,281.8979,9.020733,1940
1940-06-02 19:35:00.004005888,46.85,50.633335,266.6484,8.532749,1940
1940-06-02 19:59:59.998283776,33.15,-118.25,247.0419,7.905341,1940
1940-06-02 20:05:00.002288640,38.95,53.0,293.66177,9.397177,1940
1940-06-03 00:00:00.000000000,32.9,-118.0,254.88449,8.156304,1940
1940-06-03 06:00:00.000000000,33.1,-117.583336,200.85771,6.4274473,1940
1940-06-03 08:29:59.999141888,46.75,50.583332,264.4699,8.4630375,1940
1940-06-03 11:00:00.000858112,33.433334,-117.86667,273.1839,8.741885,1940
1940-06-03 14:49:59.997138944,46.233334,51.45,250.5275,8.01688,1940
1940-06-03 14:49:59.997138944,46.683334,51.716667,241.8135,7.738033,1940
1940-06-03 16:45:00.001716224,46.583332,50.216667,267.0841,8.546692,1940
1940-06-03 20:39:59.999427584,46.466667,50.1,281.8979,9.020733,1940
1940-06-04 02:49:59.999714304,46.033333,51.2,257.063,8.226016,1940
1940-06-04 05:20:00.000143360,45.866665,51.033333,240.5064,7.696205,1940
1940-06-04 08:24:59.997711360,45.75,51.116665,243.99199,7.807744,1940
1940-06-04 09:49:59.998855168,46.35,50.1,281.8979,9.020733,1940
1940-06-04 19:00:00.001716224,33.666668,-118.433334,305.8614,9.787565,1940
1940-06-05 04:59:59.999570944,33.933334,-119.166664,251.83461,8.058708,1940
1940-06-05 08:24:59.997711360,45.7,50.866665,248.7847,7.9611106,1940
1940-06-05 11:00:00.000858112,33.483334,-119.3,44.4414,1.4221249,1940
1940-06-05 15:10:00.002861056,45.8,50.583332,251.3989,8.044765,1940
1940-06-05 16:00:00.001716224,33.6,-119.566666,74.069,2.370208,1940
1940-06-05 21:00:00.000000000,33.833332,-119.76667,66.2264,2.119245,1940
1940-06-06 02:00:00.000215040,33.716667,-120.183334,255.75589,8.184189,1940
1940-06-06 13:59:59.998283776,33.516666,-120.96667,248.34898,7.947168,1940
1940-06-06 19:00:00.001716224,33.45,-121.28333,252.70601,8.086593,1940
1940-06-06 20:09:59.995994112,45.3,51.15,249.22038,7.975053,1940
1940-06-07 00:00:00.000000000,33.366665,-121.583336,260.54858,8.337555,1940
1940-06-07 04:59:59.999570944,32.933334,-121.433334,242.6849,7.7659173,1940
1940-06-07 06:20:00.000572416,45.416668,51.416668,229.61389,7.347645,1940
1940-06-07 09:59:59.999141888,33.066666,-121.083336,40.9558,1.3105856,1940
1940-06-07 10:49:59.997997056,45.466667,51.733334,237.0208,7.584666,1940
1940-06-07 13:59:59.998283776,33.183334,-120.76667,119.3818,3.8202176,1940
1940-06-07 14:19:59.998855168,45.466667,52.05,255.3202,8.170247,1940
1940-06-07 19:00:00.001716224,33.3,-120.45,250.96321,8.030823,1940
1940-06-07 22:59:59.998283776,33.3,-120.0,171.6658,5.493306,1940
1940-06-08 06:39:59.998569472,45.883335,52.2,239.635,7.66832,1940
1940-06-09 07:40:00.000285696,46.3,52.2,236.5851,7.5707235,1940
1940-06-10 11:55:00.001144832,46.683334,52.2,254.01309,8.128419,1940
1940-06-10 15:49:59.998855168,46.633335,52.016666,257.4987,8.239959,1940
1940-06-11 08:07:59.999542272,66.566666,34.25,213.493,6.831776,1940
1940-06-19 06:10:00.000285696,66.63333,34.316666,215.2358,6.8875456,1940
1940-06-19 08:48:59.998912512,66.566666,34.25,217.41429,6.9572577,1940
1940-06-20 04:00:00.000429056,35.033333,138.76666,279.7194,8.951021,1940
1940-06-20 08:29:59.999141888,77.75,104.53333,408.6866,13.077972,1940
1940-06-20 12:30:59.999084544,77.75,104.53333,355.0955,11.363056,1940
1940-06-20 16:30:00.000000000,77.75,104.51667,415.22208,13.287107,1940
1940-06-20 20:30:00.001716224,77.75,104.51667,372.5235,11.920753,1940
1940-06-21 00:30:00.000053248,77.75,104.51667,354.65982,11.349114,1940
1940-06-21 04:30:00.000000000,77.75,104.51667,355.5312,11.376999,1940
1940-06-21 04:59:59.999570944,35.033333,140.26666,121.124596,3.8759873,1940
1940-06-21 08:29:59.999141888,77.75,104.51667,391.69427,12.534218,1940
1940-06-21 11:36:59.999599616,66.51667,34.45,212.6216,6.8038917,1940
1940-06-21 13:38:59.996910592,66.51667,34.45,207.8289,6.650525,1940
1940-06-21 21:05:00.004005888,66.51667,34.45,211.3145,6.7620645,1940
1940-06-21 23:06:00.003089408,66.51667,34.45,220.8999,7.068797,1940
1940-06-22 09:44:00.001773568,66.5,34.416668,233.09949,7.459184,1940
1940-06-22 11:45:59.999084544,66.5,34.416668,210.4431,6.7341795,1940
1940-06-22 15:40:59.996795904,66.5,34.416668,212.6216,6.8038917,1940
1940-06-22 17:40:59.995078656,66.5,34.416668,220.4642,7.054855,1940
1940-06-22 21:24:59.999427584,66.433334,34.3,183.4297,5.869751,1940
1940-06-22 23:09:59.995994112,66.433334,34.3,201.72911,6.455332,1940
1940-06-23 02:52:59.999542272,66.433334,34.3,215.6715,6.9014883,1940
1940-06-23 04:58:00.000543744,66.433334,34.3,231.7924,7.4173574,1940
1940-06-23 06:00:00.000000000,35.033333,140.31667,244.4277,7.8216867,1940
1940-06-23 06:44:00.001773568,66.433334,34.3,203.47191,6.5111012,1940
1940-06-24 01:00:00.000107520,35.05,140.23334,123.30309,3.9456992,1940
1940-06-24 15:50:59.999656960,66.36667,34.233334,219.1571,7.0130277,1940
1940-06-24 17:38:59.998626816,66.36667,34.233334,231.7924,7.4173574,1940
1940-06-24 20:07:59.999542272,66.36667,34.233334,189.5295,6.0649443,1940
1940-06-24 22:05:00.000572416,66.36667,34.233334,194.3222,6.218311,1940
1940-06-25 02:00:00.000215040,66.26667,34.116665,220.4642,7.054855,1940
1940-06-25 05:31:59.999456256,66.26667,34.116665,212.6216,6.8038917,1940
1940-06-25 07:56:00.000229376,66.26667,34.116665,217.41429,6.9572577,1940
1940-06-25 11:47:00.002460672,66.26667,34.116665,205.65039,6.580813,1940
1940-06-26 00:00:00.000000000,35.05,140.25,215.2358,6.8875456,1940
1940-06-26 02:45:00.000215040,66.3,34.183334,187.35101,5.9952326,1940
1940-06-26 06:56:59.999312896,66.3,34.183334,204.3433,6.538986,1940
1940-06-26 08:48:59.998912512,66.3,34.183334,216.1072,6.9154305,1940
1940-06-26 19:38:59.996910592,66.45,34.333332,218.2857,6.9851427,1940
1940-06-26 23:54:59.995994112,66.45,34.333332,225.2569,7.208221,1940
1940-06-27 03:47:00.000314368,66.45,34.333332,230.48529,7.37553,1940
1940-06-28 03:00:00.000000000,35.016666,138.78334,245.2991,7.8495717,1940
1940-06-28 13:53:59.998626816,66.566666,34.25,214.3644,6.859661,1940
1940-06-28 19:40:59.998512128,66.666664,34.333332,200.85771,6.4274473,1940
1940-07-03 04:33:59.999341568,65.96667,34.766666,193.4508,6.190426,1940
1940-07-03 08:12:59.998397440,66.05,34.933334,211.7502,6.7760067,1940
1940-07-03 12:40:00.001144832,66.11667,35.166668,211.7502,6.7760067,1940
1940-07-03 16:45:00.001716224,66.183334,35.416668,213.9287,6.8457184,1940
1940-07-03 21:50:00.004005888,66.28333,35.566666,217.85,6.9712005,1940
1940-07-10 08:49:59.999714304,66.566666,34.25,226.564,7.250048,1940
1940-07-10 12:53:00.001258496,66.666664,34.333332,172.5372,5.5211906,1940
1940-07-12 19:47:59.998969856,54.95,-164.63333,295.8403,9.46689,1940
1940-07-13 00:30:00.000053248,55.15,-165.05,288.8691,9.243812,1940
1940-07-13 05:05:59.999227904,55.333332,-165.58333,271.8768,8.700058,1940
1940-07-13 10:11:59.998454784,55.35,-165.96666,229.1782,7.333703,1940
1940-07-13 16:17:59.995536384,55.483334,-166.5,290.6119,9.299582,1940
1940-07-13 20:06:00.003089408,55.65,-167.03334,280.5908,8.978906,1940
1940-07-14 03:00:00.000000000,55.9,-167.73334,203.0362,6.4971585,1940
1940-07-14 07:11:59.998454784,56.066666,-168.25,275.3624,8.811597,1940
1940-07-14 11:53:59.997768704,56.216667,-168.8,288.43338,9.229869,1940
1940-07-14 15:48:00.002403328,56.366665,-169.3,280.5908,8.978906,1940
1940-07-14 20:47:59.995536384,56.55,-169.88333,306.29712,9.801508,1940
1940-07-15 00:30:00.000053248,56.833332,-169.95,265.777,8.504865,1940
1940-07-15 02:48:00.000043008,57.0,-169.98334,322.418,10.317376,1940
1940-07-15 05:48:00.000687104,57.116665,-170.28334,314.57538,10.066413,1940
1940-07-16 22:24:00.000343040,57.333332,-170.1,305.42572,9.773623,1940
1940-07-17 02:00:00.000215040,57.65,-169.76666,300.633,9.620256,1940
1940-07-17 05:18:00.001116160,57.95,-169.5666,295.40448,9.452944,1940
1940-07-17 08:36:00.001373184,58.283333,-169.25,313.70398,10.0385275,1940
1940-07-17 12:41:59.997596672,58.633335,-168.96666,287.56198,9.201983,1940
1940-07-17 16:12:00.001030144,58.9666,-168.6833,295.8406,9.4669,1940
1940-07-17 19:17:59.995536384,59.266666,-168.4,301.9401,9.662084,1940
1940-07-17 22:30:00.000000000,59.616665,-167.9,294.0975,9.41112,1940
1940-07-18 01:53:59.999913984,59.95,-167.8166,285.3831,9.132259,1940
1940-07-18 04:18:00.000687104,60.216667,-167.63333,268.8269,8.602462,1940
1940-07-18 09:06:00.002231296,59.766666,-167.43333,271.8768,8.700058,1940
1940-07-18 12:48:00.002403328,59.6333,-166.9166,265.77744,8.504878,1940
1940-07-18 16:06:00.001373184,59.6,-166.15,261.41998,8.365439,1940
1940-07-18 19:00:00.001716224,59.6333,-165.6,267.95593,8.574591,1940
1940-07-18 21:23:59.998626816,59.633335,-165.2,256.1916,8.198132,1940
1940-07-19 01:36:00.000300032,59.4166,-164.45,279.71973,8.951032,1940
1940-07-19 04:35:59.999656960,59.2666,-163.9333,274.49054,8.783698,1940
1940-07-19 06:42:00.000172032,59.2,-163.7,274.0554,8.769773,1940
1940-07-19 08:57:59.998397440,66.566666,34.25,165.1303,5.2841697,1940
1940-07-19 09:53:59.999484928,58.883335,-163.4,275.7981,8.82554,1940
1940-07-19 11:21:00.002231296,66.63333,34.316666,214.8001,6.8736033,1940
1940-07-19 12:55:00.002861056,66.666664,34.333332,213.0573,6.817834,1940
1940-07-19 13:06:00.001373184,58.583332,-163.05,273.6196,8.755828,1940
1940-07-19 16:00:00.001716224,58.3,-162.81667,270.5697,8.658231,1940
1940-07-19 19:12:00.001030144,58.0,-162.5333,284.948,9.118337,1940
1940-07-19 22:35:59.999656960,57.5666,-162.2333,308.9117,9.885176,1940
1940-07-22 07:11:59.998454784,57.133335,-161.7,285.3835,9.132273,1940
1940-07-22 10:11:59.998454784,56.816666,-161.41667,292.3547,9.355351,1940
1940-07-22 13:30:00.000000000,56.5,-161.16667,284.94778,9.11833,1940
1940-07-22 16:42:00.004463616,56.216667,-160.86667,292.3547,9.355351,1940
1940-07-23 05:36:00.000086016,56.066666,-161.43333,302.3758,9.676025,1940
1940-07-23 08:41:59.998454784,55.9,-161.9666,266.6486,8.532755,1940
1940-07-23 11:53:59.997768704,55.766666,-162.5,281.0265,8.992848,1940
1940-07-23 15:11:59.999312896,56.083332,-162.68333,284.0764,9.090445,1940
1940-07-23 15:29:59.998283776,68.675,74.333336,347.6886,11.126036,1940
1940-07-23 18:29:59.998283776,56.383335,-163.0,281.4622,9.00679,1940
1940-07-23 22:42:00.004463616,56.7,-163.3,267.9555,8.574576,1940
1940-07-24 01:36:00.000300032,56.966667,-163.55,287.9977,9.215927,1940
1940-07-24 04:53:59.999913984,57.266666,-163.83333,298.8902,9.5644865,1940
1940-07-24 08:12:00.000172032,57.566666,-164.1,288.43338,9.229869,1940
1940-07-24 11:06:00.000515072,57.866665,-164.35,298.4545,9.550545,1940
1940-07-24 14:36:00.001373184,58.166668,-164.66667,270.134,8.644288,1940
1940-07-24 17:36:00.001373184,58.483334,-164.95,285.3835,9.132273,1940
1940-07-24 20:36:00.001373184,58.316666,-165.5,253.1417,8.100534,1940
1940-07-24 23:42:00.001030144,58.166668,-166.06667,311.08978,9.954873,1940
1940-07-25 03:00:00.000000000,57.966667,-166.73334,336.7961,10.777476,1940
1940-07-25 05:48:00.000687104,57.833332,-167.16667,298.0188,9.536602,1940
1940-07-25 08:07:59.999542272,66.63333,33.366665,214.8001,6.8736033,1940
1940-07-25 09:06:00.002231296,57.666668,-167.73334,301.5044,9.648141,1940
1940-07-25 12:17:59.998969856,57.366665,-167.45,295.4046,9.452948,1940
1940-07-25 14:42:00.001030144,66.63333,33.333332,187.7867,6.009175,1940
1940-07-25 15:23:59.998626816,57.066666,-167.2,277.5409,8.881309,1940
1940-07-25 18:53:59.996910592,56.766666,-166.91667,245.2991,7.8495717,1940
1940-07-25 20:39:59.999427584,66.63333,33.333332,189.96521,6.078887,1940
1940-07-25 21:53:59.996910592,56.466667,-166.7,284.94778,9.11833,1940
1940-07-26 01:41:59.999956992,56.166668,-166.43333,291.4833,9.327466,1940
1940-07-26 04:41:59.999312896,55.866665,-166.15,275.7981,8.82554,1940
1940-07-26 08:53:59.997768704,55.566666,-165.88333,278.4123,8.909194,1940
1940-07-26 13:00:00.001716224,55.25,-165.66667,209.5717,6.7062945,1940
1940-07-26 16:12:00.001030144,54.983334,-165.4,256.1916,8.198132,1940
1940-07-26 19:35:59.999656960,54.7,-165.11667,264.0342,8.449095,1940
1940-07-27 22:02:59.998969856,66.666664,33.383335,209.136,6.6923523,1940
1940-07-27 23:46:59.999885312,66.666664,33.383335,176.45851,5.6466727,1940
1940-07-28 04:01:00.001229824,66.666664,33.383335,178.20131,5.702442,1940
1940-07-28 06:00:00.000000000,66.666664,33.383335,181.6869,5.813981,1940
1940-07-28 09:10:00.000285696,66.683334,33.433334,221.3356,7.08274,1940
1940-07-28 10:38:59.999484928,66.683334,33.433334,222.6427,7.1245666,1940
1940-07-28 12:41:00.001945600,66.683334,33.433334,214.8001,6.8736033,1940
1940-07-28 21:05:00.004005888,66.683334,33.433334,175.1514,5.604845,1940
1940-07-29 00:43:00.000167936,66.7,33.45,176.8942,5.6606145,1940
1940-07-29 04:11:59.999742976,66.7,33.45,175.58711,5.618788,1940
1940-07-29 06:40:00.001144832,66.7,33.45,205.65039,6.580813,1940
1940-07-30 13:22:59.999542272,66.63333,34.316666,223.5141,7.1524515,1940
1940-08-01 05:48:00.000687104,56.433334,-160.13333,250.96321,8.030823,1940
1940-08-01 07:48:00.001545216,56.566666,-160.26666,287.1263,9.188043,1940
1940-08-01 09:47:59.999827968,56.716667,-160.4,277.1052,8.867367,1940
1940-08-01 12:17:59.998969856,56.883335,-160.5,268.8269,8.602462,1940
1940-08-01 14:11:59.997596672,57.016666,-160.66667,298.0188,9.536602,1940
1940-08-01 16:30:00.000000000,57.166668,-160.8,312.3969,9.996701,1940
1940-08-01 18:36:00.003089408,57.316666,-160.91667,300.1973,9.606314,1940
1940-08-01 20:30:00.001716224,57.466667,-161.06667,287.9977,9.215927,1940
1940-08-01 23:06:00.003089408,57.616665,-161.18333,342.8959,10.97267,1940
1940-08-02 00:48:00.000150528,57.766666,-161.33333,304.99,9.75968,1940
1940-08-02 03:00:00.000000000,57.933334,-161.46666,258.3701,8.267843,1940
1940-08-02 04:53:59.999913984,58.083332,-161.58333,277.5409,8.881309,1940
1940-08-02 06:42:00.000172032,58.233334,-161.71666,275.7981,8.82554,1940
1940-08-02 08:48:00.000687104,58.383335,-161.86667,274.0553,8.76977,1940
1940-08-02 10:48:00.001545216,58.516666,-162.0,271.4411,8.686115,1940
1940-08-02 15:48:00.002403328,58.45,-161.58333,265.3413,8.490922,1940
1940-08-02 17:36:00.001373184,58.283333,-161.45,277.1052,8.867367,1940
1940-08-02 19:12:00.001030144,58.15,-161.33333,277.5409,8.881309,1940
1940-08-02 21:23:59.998626816,58.0,-161.18333,261.41998,8.365439,1940
1940-08-02 23:42:00.001030144,57.833332,-161.06667,305.8614,9.787565,1940
1940-08-03 01:53:59.999913984,57.7,-160.91667,256.6273,8.212073,1940
1940-08-03 04:11:59.999742976,57.55,-160.76666,308.4756,9.87122,1940
1940-08-03 07:30:00.000000000,57.383335,-160.71666,275.3624,8.811597,1940
1940-08-03 22:59:59.998283776,57.2,-160.55,281.0265,8.992848,1940
1940-08-04 00:18:00.000016384,57.05,-160.41667,285.3835,9.132273,1940
1940-08-04 02:24:00.000129024,56.9,-160.28334,270.134,8.644288,1940
1940-08-04 04:30:00.000000000,56.783333,-160.06667,275.7981,8.82554,1940
1940-08-04 06:30:00.000858112,56.633335,-159.93333,280.5908,8.978906,1940
1940-08-04 10:18:00.000687104,56.7,-159.45,282.7693,9.048617,1940
1940-08-04 11:06:00.000515072,56.883335,-159.6,279.7194,8.951021,1940
1940-08-04 13:00:00.001716224,57.05,-159.75,279.7194,8.951021,1940
1940-08-04 15:00:00.000000000,57.233334,-159.91667,285.81918,9.1462145,1940
1940-08-04 16:53:59.998626816,57.4,-160.06667,268.3912,8.588519,1940
1940-08-04 18:47:59.997253632,57.583332,-160.21666,266.6484,8.532749,1940
1940-08-04 22:30:00.000000000,57.75,-160.36667,308.03992,9.857278,1940
1940-08-04 23:36:00.001373184,57.833332,-160.38333,305.8614,9.787565,1940
1940-08-05 02:00:00.000215040,57.966667,-160.5,301.9401,9.662084,1940
1940-08-05 03:29:59.999570944,58.133335,-160.65,318.4967,10.1918955,1940
1940-08-05 06:00:00.000000000,58.3,-160.8,254.4488,8.142363,1940
1940-08-05 07:54:00.001201152,58.433334,-160.91667,262.2914,8.393326,1940
1940-08-05 09:47:59.999827968,58.35,-160.5,258.3701,8.267843,1940
1940-08-05 11:36:00.001373184,58.2,-160.36667,271.8768,8.700058,1940
1940-08-05 13:35:59.999656960,58.05,-160.23334,253.1417,8.100534,1940
1940-08-05 15:36:00.003089408,57.9,-160.1,312.83258,10.010643,1940
1940-08-05 17:23:59.996910592,57.75,-159.96666,267.5198,8.560635,1940
1940-08-05 19:35:59.999656960,57.6,-159.83333,276.6695,8.853424,1940
1940-08-05 21:47:59.997253632,57.45,-159.7,270.134,8.644288,1940
1940-08-05 23:36:00.001373184,57.3,-159.56667,315.8825,10.108241,1940
1940-08-06 01:41:59.999956992,57.15,-159.43333,267.9555,8.574576,1940
1940-08-06 03:47:59.999827968,57.0,-159.3,267.5198,8.560635,1940
1940-08-06 04:18:00.000687104,65.98333,34.783333,188.22241,6.0231175,1940
1940-08-06 05:36:00.000086016,56.866665,-159.16667,268.8269,8.602462,1940
1940-08-06 06:49:00.000629760,66.05,34.933334,222.6427,7.1245666,1940
1940-08-06 09:47:59.999827968,66.13333,35.1,188.6581,6.0370593,1940
1940-08-06 12:40:00.001144832,66.23333,35.316666,187.35101,5.9952326,1940
1940-08-08 17:30:00.001716224,57.216667,-158.5,260.98428,8.351498,1940
1940-08-08 21:36:00.003089408,57.666668,-158.86667,285.81918,9.1462145,1940
1940-08-09 02:17:59.999827968,58.1,-159.31667,284.51212,9.104388,1940
1940-08-09 08:10:59.999370240,66.63333,34.316666,203.47191,6.5111012,1940
1940-08-09 09:12:59.997539328,66.566666,34.25,233.5352,7.473127,1940
1940-08-09 13:19:00.001487872,66.666664,34.333332,198.6792,6.3577347,1940
1940-08-11 17:35:00.000572416,45.133335,47.75,238.3279,7.626493,1940
1940-08-11 19:22:59.999542272,78.0,96.2,388.20868,12.422678,1940
1940-08-11 19:24:59.995994112,45.6,47.75,242.24919,7.7519746,1940
1940-08-11 21:35:00.002288640,45.4,47.783333,223.5141,7.1524515,1940
1940-08-12 09:30:00.000858112,45.266666,47.616665,245.73479,7.8635135,1940
1940-08-12 12:45:00.000000000,45.083332,47.766666,221.7713,7.096682,1940
1940-08-12 18:20:00.000572416,45.133335,47.4,341.5888,10.930842,1940
1940-08-13 11:15:00.000000000,44.583332,47.966667,294.9689,9.439005,1940
1940-08-13 12:49:59.998855168,45.033333,47.55,243.99199,7.807744,1940
1940-08-13 15:55:00.002861056,44.966667,47.316666,310.21838,9.926989,1940
1940-08-13 18:35:00.002288640,44.75,47.416668,260.98428,8.351498,1940
1940-08-13 19:48:59.994620928,78.25833,98.583336,426.986,13.663552,1940
1940-08-13 20:39:59.999427584,44.441666,47.683334,274.9267,8.797655,1940
1940-08-14 09:45:00.000000000,44.766666,47.15,221.3356,7.08274,1940
1940-08-14 11:15:00.000000000,44.3,47.983334,230.48529,7.37553,1940
1940-08-14 16:59:59.998283776,69.03333,76.541664,291.4833,9.327466,1940
1940-08-15 03:00:00.000000000,69.03333,76.541664,294.0975,9.41112,1940
1940-08-16 02:29:59.999784960,54.083332,-166.36667,274.0553,8.76977,1940
1940-08-16 03:25:00.000714752,44.0,48.033333,201.2934,6.441389,1940
1940-08-16 03:54:00.000772096,54.116665,-166.26666,270.134,8.644288,1940
1940-08-16 05:24:00.000772096,54.166668,-166.16667,274.491,8.783712,1940
1940-08-16 06:34:59.999714304,45.25,48.25,243.5563,7.7938023,1940
1940-08-16 06:55:00.000285696,44.066666,48.266666,205.65039,6.580813,1940
1940-08-16 07:30:00.000000000,54.233334,-166.05,278.4123,8.909194,1940
1940-08-16 09:11:59.999312896,54.266666,-165.91667,287.56198,9.201983,1940
1940-08-16 10:48:00.001545216,54.283333,-165.81667,271.4411,8.686115,1940
1940-08-16 12:00:00.000000000,45.333332,48.183334,280.1551,8.964963,1940
1940-08-16 12:10:00.002861056,44.133335,48.508335,222.207,7.1106243,1940
1940-08-16 12:29:59.998283776,54.316666,-165.66667,281.8979,9.020733,1940
1940-08-16 14:18:00.002403328,54.333332,-165.53334,278.848,8.923136,1940
1940-08-16 14:39:59.999427584,45.483334,48.016666,245.73479,7.8635135,1940
1940-08-16 16:12:00.001030144,54.35,-165.46666,271.0054,8.6721735,1940
1940-08-16 17:20:00.004005888,44.191666,48.733334,273.1839,8.741885,1940
1940-08-16 17:47:59.995536384,54.4,-165.36667,275.7981,8.82554,1940
1940-08-16 20:54:00.000343040,54.4333,-165.1166,268.92767,8.605686,1940
1940-08-16 21:23:59.998626816,54.466667,-165.03334,260.54858,8.337555,1940
1940-08-16 22:24:59.995994112,44.258335,48.966667,223.0784,7.1385093,1940
1940-08-16 22:59:59.998283776,54.466667,-164.93333,265.3413,8.490922,1940
1940-08-17 01:17:59.999721472,54.366665,-165.08333,268.8269,8.602462,1940
1940-08-17 03:29:59.999570944,44.316666,49.208332,223.0784,7.1385093,1940
1940-08-17 03:35:59.999227904,54.266666,-165.26666,264.4699,8.4630375,1940
1940-08-17 06:14:59.999141888,45.6,48.416668,225.6926,7.222163,1940
1940-08-17 08:29:59.999141888,44.383335,49.441666,230.921,7.3894725,1940
1940-08-17 11:25:00.000285696,45.683334,48.316666,231.7924,7.4173574,1940
1940-08-17 20:17:59.997253632,54.083332,-165.65,273.6196,8.755828,1940
1940-08-17 20:50:00.002288640,44.516666,50.166668,235.278,7.5288963,1940
1940-08-17 21:24:59.999427584,44.508335,49.916668,238.7636,7.640435,1940
1940-08-17 22:30:00.000000000,54.016666,-165.96666,272.3125,8.714001,1940
1940-08-18 00:24:00.000074752,54.033333,-166.3,278.848,8.923136,1940
1940-08-18 09:10:00.000285696,45.533333,48.55,200.422,6.413504,1940
1940-08-18 18:50:00.004005888,45.716667,49.216667,210.8788,6.7481217,1940
1940-08-19 07:09:59.999427584,45.833332,49.083332,210.4431,6.7341795,1940
1940-08-19 08:38:00.000400384,66.666664,34.333332,221.7713,7.096682,1940
1940-08-19 09:57:59.997539328,66.63333,34.316666,228.3068,7.3058176,1940
1940-08-19 11:25:00.000285696,45.916668,48.966667,239.635,7.66832,1940
1940-08-19 19:09:59.999427584,46.183334,49.35,241.8135,7.738033,1940
1940-08-20 07:19:59.999714304,46.133335,49.466667,220.8999,7.068797,1940
1940-08-20 11:49:59.999714304,46.066666,49.583332,225.6926,7.222163,1940
1940-08-20 15:22:59.997826048,46.05,49.733334,240.5064,7.696205,1940
1940-08-20 18:00:00.000000000,46.166668,49.666668,254.88449,8.156304,1940
1940-08-20 19:24:59.995994112,44.766666,50.2,220.8999,7.068797,1940
1940-08-20 22:59:59.998283776,44.916668,49.983334,219.1571,7.0130277,1940
1940-08-21 02:05:00.000357376,45.033333,50.0,220.4642,7.054855,1940
1940-08-21 12:00:00.000000000,46.283333,49.75,240.5064,7.696205,1940
1940-08-21 17:20:00.004005888,46.35,50.083332,251.83461,8.058708,1940
1940-08-22 06:45:00.000000000,45.55,50.183334,217.41429,6.9572577,1940
1940-08-22 07:15:00.000858112,46.45,50.116665,234.84229,7.5149536,1940
1940-08-22 12:10:00.002861056,46.583332,50.2,229.61389,7.347645,1940
1940-08-22 14:35:00.000572416,68.90833,75.2,328.5178,10.512569,1940
1940-08-22 16:09:59.999427584,68.94666,74.21667,294.0975,9.41112,1940
1940-08-22 18:05:00.004005888,68.99167,75.221664,307.6042,9.843334,1940
1940-08-22 19:39:59.997711360,69.041664,75.23333,314.57538,10.066413,1940
1940-08-22 23:44:59.998283776,46.583332,50.566666,238.3279,7.626493,1940
1940-08-23 00:00:00.000000000,68.99167,75.221664,275.3624,8.811597,1940
